"Pr.SPAM","Pr.HAM","Class","Type"
1.11617831064198e-240,5.1547255117697e-164,FALSE,"EASYHAM"
7.16334792138542e-58,9.75913731258638e-36,FALSE,"EASYHAM"
3.00526426358854e-261,7.81369147794654e-175,FALSE,"EASYHAM"
1.34215836673326e-281,3.69444522526873e-230,FALSE,"EASYHAM"
1.63309359565255e-230,1.67274149450979e-191,FALSE,"EASYHAM"
3.72970184960479e-243,2.6369938033546e-202,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.38246673096224e-67,8.21155722315736e-52,FALSE,"EASYHAM"
5.37224451869607e-78,9.52182497196956e-53,FALSE,"EASYHAM"
1.14916501299976e-101,2.71086306020916e-70,FALSE,"EASYHAM"
2.44303187449657e-92,1.31801109129372e-63,FALSE,"EASYHAM"
1.7387489951802e-186,1.30062335948165e-118,FALSE,"EASYHAM"
2.59229097631283e-189,8.26013362794493e-147,FALSE,"EASYHAM"
1.07610463695469e-56,2.5533595423331e-32,FALSE,"EASYHAM"
7.57535444849567e-90,4.38843708618245e-56,FALSE,"EASYHAM"
1.10201915699419e-252,4.00473426748415e-202,FALSE,"EASYHAM"
4.35720614505747e-83,2.63508335351227e-58,FALSE,"EASYHAM"
0,3.98802277870252e-299,FALSE,"EASYHAM"
0,2.29327173421015e-278,FALSE,"EASYHAM"
0,2.96673961031327e-273,FALSE,"EASYHAM"
7.87447077653496e-91,1.71122093446289e-59,FALSE,"EASYHAM"
4.26943379973514e-232,5.72002074377875e-182,FALSE,"EASYHAM"
2.89178706758309e-130,9.54236960149299e-110,FALSE,"EASYHAM"
3.89840444716013e-57,4.76371526467725e-44,FALSE,"EASYHAM"
2.28771618604331e-309,2.61778031124905e-218,FALSE,"EASYHAM"
1.55654889339948e-262,2.37496253869688e-175,FALSE,"EASYHAM"
8.10755066140682e-114,3.42773763460382e-74,FALSE,"EASYHAM"
1.24253529501671e-239,1.4228376492902e-147,FALSE,"EASYHAM"
2.99403147214845e-139,2.39382079731479e-60,FALSE,"EASYHAM"
5.80140904137832e-249,6.93301583753336e-164,FALSE,"EASYHAM"
1.93268367769769e-117,6.7503284035721e-82,FALSE,"EASYHAM"
2.90013494802005e-152,1.03257210224204e-91,FALSE,"EASYHAM"
0,6.93707224031555e-246,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,1.00528474273353e-252,FALSE,"EASYHAM"
4.57065158500586e-201,1.36455777209454e-120,FALSE,"EASYHAM"
2.54755098006616e-83,1.2639900235326e-59,FALSE,"EASYHAM"
9.49100560905826e-169,3.02076057266701e-104,FALSE,"EASYHAM"
9.49100560905826e-169,3.02076057266701e-104,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.28660996859244e-316,2.5723076196114e-223,FALSE,"EASYHAM"
1.52999065801577e-82,8.3590306260315e-46,FALSE,"EASYHAM"
5.04000915517616e-73,3.56781735676877e-44,FALSE,"EASYHAM"
1.28425800053403e-161,2.94654582845926e-111,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.98975627301235e-234,6.61485514697243e-168,FALSE,"EASYHAM"
1.55807173364715e-146,2.37540069869148e-91,FALSE,"EASYHAM"
1.40245380035884e-308,1.03649221736377e-223,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.18284844737325e-187,4.42298743526028e-129,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.90188176340516e-198,4.42237188363775e-179,FALSE,"EASYHAM"
2.93709218240465e-188,3.48674835461839e-133,FALSE,"EASYHAM"
0,1.62029722071357e-314,FALSE,"EASYHAM"
2.79180189824066e-135,1.56246722205673e-90,FALSE,"EASYHAM"
4.5456918385494e-96,1.50000555462955e-57,FALSE,"EASYHAM"
1.70120388668402e-316,1.3369843679914e-218,FALSE,"EASYHAM"
5.94037241511006e-243,1.37009510189539e-193,FALSE,"EASYHAM"
0,2.79213361470788e-278,FALSE,"EASYHAM"
3.48279802424966e-178,3.63946044705388e-126,FALSE,"EASYHAM"
0,4.84090373859752e-283,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.45318777395081e-104,1.24515003752972e-70,FALSE,"EASYHAM"
2.76494433494871e-140,3.19752424309178e-85,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,7.85441370692193e-249,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.47207229813089e-242,3.49950353580959e-192,FALSE,"EASYHAM"
4.33157880857991e-310,2.76937395476852e-245,FALSE,"EASYHAM"
2.9490130172827e-145,7.68326870293862e-113,FALSE,"EASYHAM"
1.62740990739174e-160,4.75718003865673e-98,FALSE,"EASYHAM"
1.18585945160167e-165,1.92538279184034e-122,FALSE,"EASYHAM"
5.72693451700922e-183,1.73998248517495e-154,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,8.36026686957733e-271,FALSE,"EASYHAM"
9.05150398464e-36,1.03001094881773e-18,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.22480259030389e-113,1.03374498922945e-79,FALSE,"EASYHAM"
1.10927111844968e-212,2.05064505983632e-152,FALSE,"EASYHAM"
9.52930589507622e-128,4.42984002662464e-88,FALSE,"EASYHAM"
1.00894895079882e-165,3.66810796679384e-115,FALSE,"EASYHAM"
4.54336197060396e-254,1.92908657600521e-190,FALSE,"EASYHAM"
9.96897927680235e-194,2.07141645822264e-128,FALSE,"EASYHAM"
1.77480829402547e-75,8.22999662805631e-53,FALSE,"EASYHAM"
1.41412483884811e-202,4.93521336726024e-154,FALSE,"EASYHAM"
4.40309893449296e-114,1.55957085203086e-78,FALSE,"EASYHAM"
1.28716319178547e-188,3.32818352458136e-116,FALSE,"EASYHAM"
1.03959899223757e-306,1.59428481121642e-233,FALSE,"EASYHAM"
1.04067193767402e-177,3.44189242046022e-133,FALSE,"EASYHAM"
6.23739497122048e-245,9.32019648186349e-165,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.32221423014398e-278,3.65765938786763e-233,FALSE,"EASYHAM"
2.79735476488124e-74,5.79626393349459e-57,FALSE,"EASYHAM"
0,2.02585655144149e-274,FALSE,"EASYHAM"
9.92406358068456e-127,7.34317098439322e-61,FALSE,"EASYHAM"
1.84907489374237e-203,6.85320247679572e-132,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.04575801408792e-273,8.5769899221546e-220,FALSE,"EASYHAM"
5.76945588085263e-273,4.93658698043021e-214,FALSE,"EASYHAM"
6.62714915739402e-108,7.54363825249348e-84,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.37554292960221e-146,5.7297584494465e-110,FALSE,"EASYHAM"
0,6.67710371214713e-283,FALSE,"EASYHAM"
2.33397851471218e-253,1.4265141976022e-184,FALSE,"EASYHAM"
1.21479891422148e-242,2.8190351620344e-182,FALSE,"EASYHAM"
6.10658124846316e-170,1.33103310597605e-126,FALSE,"EASYHAM"
7.91850060193196e-143,5.35452475947227e-110,FALSE,"EASYHAM"
3.00031177567596e-278,8.62236295430834e-206,FALSE,"EASYHAM"
2.53799102887074e-50,7.11778837061522e-36,FALSE,"EASYHAM"
3.9759685115248e-255,5.01820069221039e-164,FALSE,"EASYHAM"
1.40205618094035e-116,1.59663566136405e-98,FALSE,"EASYHAM"
5.60941802083798e-171,5.04405435906682e-122,FALSE,"EASYHAM"
6.88177065573651e-178,6.08595593657246e-121,FALSE,"EASYHAM"
4.5398235888521e-120,9.1973999526174e-75,FALSE,"EASYHAM"
6.80540903237708e-277,2.11064757361227e-243,FALSE,"EASYHAM"
1.40974081426506e-161,8.85422823875482e-104,FALSE,"EASYHAM"
2.2452355766539e-130,8.98512467477555e-89,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.46434947833876e-69,1.03375683992149e-53,FALSE,"EASYHAM"
0,6.74087128383399e-299,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.65158914143459e-103,3.94502015273686e-79,FALSE,"EASYHAM"
4.03200830172931e-257,8.28442647627337e-222,FALSE,"EASYHAM"
3.96646172757498e-135,1.26767112259063e-71,FALSE,"EASYHAM"
7.22049545303525e-178,4.51525375856728e-125,FALSE,"EASYHAM"
3.0656014811136e-60,1.07811665638928e-38,FALSE,"EASYHAM"
2.79658907088613e-297,9.25304063264388e-196,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.11836153831739e-71,8.61572730169073e-51,FALSE,"EASYHAM"
1.06091363151816e-226,2.42938395518635e-174,FALSE,"EASYHAM"
0,3.98473824683882e-319,FALSE,"EASYHAM"
3.08547633823917e-179,1.24550176150827e-157,FALSE,"EASYHAM"
1.45559632835676e-133,2.7845153307364e-61,FALSE,"EASYHAM"
7.26585820370765e-119,6.98492725003595e-63,FALSE,"EASYHAM"
1.85803904815581e-56,8.37108958634357e-38,FALSE,"EASYHAM"
6.78227785771103e-164,5.16790940919613e-97,FALSE,"EASYHAM"
2.11529481959192e-126,9.5673025188072e-78,FALSE,"EASYHAM"
5.26709911781251e-95,7.9484602310308e-56,FALSE,"EASYHAM"
1.3928263232272e-168,7.21187657219205e-114,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.08715485314417e-65,2.25473591999588e-32,FALSE,"EASYHAM"
1.98190028907707e-235,9.25799833535649e-169,FALSE,"EASYHAM"
2.43695079001035e-267,6.43556554526469e-195,FALSE,"EASYHAM"
1.8028664500379e-183,7.94246173936273e-107,FALSE,"EASYHAM"
4.33527921293047e-106,4.5933327792269e-77,FALSE,"EASYHAM"
0,1.95925358289639e-240,FALSE,"EASYHAM"
2.62565331065011e-97,2.45497846791567e-62,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.17614109611286e-125,2.03939256548537e-75,FALSE,"EASYHAM"
1.75623631415277e-214,1.54946474934984e-134,FALSE,"EASYHAM"
5.93560657062812e-101,6.91397522046507e-70,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.99751696724551e-93,7.13308432427813e-65,FALSE,"EASYHAM"
8.2209329942502e-213,2.78890480974409e-155,FALSE,"EASYHAM"
2.40633474079965e-281,3.54943382759038e-226,FALSE,"EASYHAM"
1.73151849865269e-208,8.78088620311242e-133,FALSE,"EASYHAM"
3.46357214023249e-174,3.95294496959159e-106,FALSE,"EASYHAM"
0,3.52332212525252e-268,FALSE,"EASYHAM"
4.98398084082408e-210,6.66073420916923e-148,FALSE,"EASYHAM"
8.15984242066299e-233,3.5657187390162e-158,FALSE,"EASYHAM"
9.2907137134163e-300,1.02768229032885e-199,FALSE,"EASYHAM"
6.88084157807401e-122,3.74734197052931e-74,FALSE,"EASYHAM"
1.21337541426758e-82,1.30915136164415e-57,FALSE,"EASYHAM"
1.5121284272674e-184,4.76279703222463e-134,FALSE,"EASYHAM"
8.00274258419323e-202,4.82004409782569e-106,FALSE,"EASYHAM"
9.55065468648218e-157,1.36374701446051e-112,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.71739263644084e-112,9.6917653120746e-68,FALSE,"EASYHAM"
4.3158645668801e-222,4.52930920826692e-158,FALSE,"EASYHAM"
4.11818052823092e-172,1.31526144412903e-115,FALSE,"EASYHAM"
1.85499693830321e-291,3.7399442379065e-210,FALSE,"EASYHAM"
0,4.52171645841526e-317,FALSE,"EASYHAM"
2.51291548709245e-215,1.95013543944193e-138,FALSE,"EASYHAM"
0,5.56039171856369e-263,FALSE,"EASYHAM"
3.13954256928328e-91,5.4608158482377e-60,FALSE,"EASYHAM"
3.13954256928328e-91,5.4608158482377e-60,FALSE,"EASYHAM"
3.13954256928328e-91,5.4608158482377e-60,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.73689083168897e-198,1.65398296842372e-111,FALSE,"EASYHAM"
2.17388884170148e-322,2.12638615769178e-266,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.25597871715781e-84,1.75532139919332e-52,FALSE,"EASYHAM"
4.75455245855508e-235,7.14345220994876e-159,FALSE,"EASYHAM"
1.47518042773372e-192,4.48469928488871e-141,FALSE,"EASYHAM"
8.26694786893402e-199,1.06168845980656e-171,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
3.85483091582815e-204,2.34507377572913e-138,FALSE,"EASYHAM"
4.28730777542249e-85,1.98416954599155e-47,FALSE,"EASYHAM"
1.17443971113721e-89,1.81442754299868e-53,FALSE,"EASYHAM"
5.22664893311695e-145,1.8334136055471e-95,FALSE,"EASYHAM"
1.32542978124202e-311,3.53593048013188e-228,FALSE,"EASYHAM"
6.36811326635168e-226,1.79044110422051e-163,FALSE,"EASYHAM"
2.23378725528616e-239,3.69903508229488e-178,FALSE,"EASYHAM"
7.47348843608169e-206,3.70385486350167e-154,FALSE,"EASYHAM"
8.46973809822007e-70,4.81920169466311e-45,FALSE,"EASYHAM"
2.4391421263872e-79,1.27928812215217e-40,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.2712990315349e-233,4.23913444279695e-167,FALSE,"EASYHAM"
2.72966104477897e-157,2.79124445569853e-118,FALSE,"EASYHAM"
2.2104631413459e-137,9.17713668502547e-83,FALSE,"EASYHAM"
2.99642863683372e-166,4.40759470585943e-78,FALSE,"EASYHAM"
3.8338284133156e-163,3.63013549206173e-98,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
9.05062460089222e-302,1.09507386797006e-213,FALSE,"EASYHAM"
2.30005109987773e-239,2.34071160418851e-181,FALSE,"EASYHAM"
6.65162267073516e-142,3.99749629381861e-99,FALSE,"EASYHAM"
0,3.54599136318001e-272,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,2.9505526781738e-227,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.33293242692853e-204,4.0456424685201e-130,FALSE,"EASYHAM"
0,7.44043494113685e-266,FALSE,"EASYHAM"
2.63401329819277e-160,1.36576829932072e-101,FALSE,"EASYHAM"
1.06480338801694e-244,2.52607815647768e-155,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.19305065897092e-241,6.14828461998898e-153,FALSE,"EASYHAM"
1.03230040078814e-47,7.44839982002461e-28,FALSE,"EASYHAM"
1.69221490166944e-287,5.03744059978916e-191,FALSE,"EASYHAM"
8.14567459506399e-109,2.87179297128221e-70,FALSE,"EASYHAM"
6.66375598133071e-186,3.41774856419797e-124,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,9.17291630731534e-315,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.78435894063244e-249,3.51246090464762e-199,FALSE,"EASYHAM"
1.66459226458759e-244,1.46565765878543e-185,FALSE,"EASYHAM"
3.76128602485519e-279,1.24081415757976e-207,FALSE,"EASYHAM"
1.33197742165746e-183,1.47461396719862e-105,FALSE,"EASYHAM"
5.5124216513909e-192,4.35249372030779e-136,FALSE,"EASYHAM"
2.39659788746614e-258,5.97896416478017e-169,FALSE,"EASYHAM"
6.16599809612666e-113,1.97479229042317e-92,FALSE,"EASYHAM"
5.21905442915349e-278,1.90330578765505e-224,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.78083620440157e-111,4.84513600955353e-97,FALSE,"EASYHAM"
5.37284479827379e-128,5.23418907564497e-85,FALSE,"EASYHAM"
0,3.92783880849891e-270,FALSE,"EASYHAM"
0,6.1235740649887e-260,FALSE,"EASYHAM"
1.00118616477067e-96,6.48755203662403e-64,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
8.90407212513953e-239,9.40307538770598e-181,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
5.36571408496197e-109,2.32947448518964e-67,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
8.30254291746859e-179,1.65199876369449e-105,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.30895749824289e-140,6.17419795868873e-95,FALSE,"EASYHAM"
1.30211396557989e-120,6.74377604006208e-85,FALSE,"EASYHAM"
0,1.00183185937552e-259,FALSE,"EASYHAM"
5.56750265449405e-137,9.43068636617605e-99,FALSE,"EASYHAM"
5.33375893965559e-208,4.18117913161694e-150,FALSE,"EASYHAM"
1.33979917039095e-151,6.87167033786859e-116,FALSE,"EASYHAM"
4.0425007056394e-242,1.3315338955916e-149,FALSE,"EASYHAM"
7.4175394450192e-272,1.49675059027233e-224,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.20994847608922e-302,8.49696246536929e-208,FALSE,"EASYHAM"
7.67079905739819e-245,3.85603895153235e-173,FALSE,"EASYHAM"
0,2.7791940753549e-273,FALSE,"EASYHAM"
1.65801134701939e-144,1.47960370382939e-121,FALSE,"EASYHAM"
7.88783361313271e-96,1.80987845394552e-60,FALSE,"EASYHAM"
1.61096809638424e-165,2.12348981506682e-119,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,9.96945369060443e-248,FALSE,"EASYHAM"
1.12019581082291e-138,3.34116289936967e-96,FALSE,"EASYHAM"
1.88572329922586e-82,1.79616937688482e-56,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
2.76495275650819e-279,2.17035159313118e-221,FALSE,"EASYHAM"
3.17231774557071e-156,1.9009370822883e-107,FALSE,"EASYHAM"
6.0429004733344e-173,7.72696870937444e-133,FALSE,"EASYHAM"
1.51102427249358e-164,2.63322532749814e-154,FALSE,"EASYHAM"
4.78878084168913e-111,4.26276506939954e-119,TRUE,"EASYHAM"
1.32468899520075e-70,1.039165668718e-44,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
8.17399531301549e-289,1.57307323009625e-225,FALSE,"EASYHAM"
4.57473934391083e-184,9.47808590372692e-146,FALSE,"EASYHAM"
3.11735322198208e-185,1.31694488429326e-117,FALSE,"EASYHAM"
6.78465965523054e-72,5.9013300303454e-35,FALSE,"EASYHAM"
3.2248171850293e-97,4.5266843164778e-47,FALSE,"EASYHAM"
2.50268944160132e-93,1.2090774254145e-45,FALSE,"EASYHAM"
9.27531395381983e-302,3.40756743424073e-184,FALSE,"EASYHAM"
4.85263395888412e-40,7.22924011990926e-19,FALSE,"EASYHAM"
5.48165762304263e-190,9.46925646802777e-115,FALSE,"EASYHAM"
6.85468125011978e-52,1.62021842942992e-32,FALSE,"EASYHAM"
1.05308896677173e-49,1.59264926327142e-21,FALSE,"EASYHAM"
4.08770703271723e-67,3.03987436858534e-33,FALSE,"EASYHAM"
1.74223244093898e-87,2.57819501364774e-42,FALSE,"EASYHAM"
1.34320667293863e-113,7.64911464815064e-59,FALSE,"EASYHAM"
8.0880050206871e-140,8.16939967543265e-91,FALSE,"EASYHAM"
4.08925826694727e-115,1.48282726188018e-59,FALSE,"EASYHAM"
1.12020512627889e-137,1.58973807841384e-98,FALSE,"EASYHAM"
5.06966443193469e-166,8.80789733365208e-95,FALSE,"EASYHAM"
7.41467999574596e-197,3.56136302415475e-119,FALSE,"EASYHAM"
3.90531707996187e-220,2.3235917441505e-127,FALSE,"EASYHAM"
1.2598682650647e-244,1.71972400707804e-156,FALSE,"EASYHAM"
4.22540781733467e-205,7.90307650166857e-141,FALSE,"EASYHAM"
2.37472592585514e-245,1.09491359651321e-163,FALSE,"EASYHAM"
8.40700498846508e-218,8.45126057705352e-135,FALSE,"EASYHAM"
1.8886125806463e-265,1.7557266408027e-158,FALSE,"EASYHAM"
8.2589842344159e-283,7.44266181620706e-181,FALSE,"EASYHAM"
3.33472708943862e-309,1.63716803416477e-186,FALSE,"EASYHAM"
2.04155538059256e-306,5.50958130613211e-206,FALSE,"EASYHAM"
0,6.23599637447549e-244,FALSE,"EASYHAM"
1.55399094953325e-62,8.21536661758415e-36,FALSE,"EASYHAM"
2.18008325311591e-288,7.72454161084938e-188,FALSE,"EASYHAM"
6.21965939761393e-191,1.22183538007154e-116,FALSE,"EASYHAM"
5.21877959077401e-285,6.77286520894205e-181,FALSE,"EASYHAM"
1.16890353949411e-52,3.05704274739086e-26,FALSE,"EASYHAM"
2.64476528752764e-91,1.46268138941638e-48,FALSE,"EASYHAM"
8.58188541973432e-196,5.77628969290949e-114,FALSE,"EASYHAM"
1.27159986843713e-215,2.8358069114106e-135,FALSE,"EASYHAM"
1.35102045339565e-215,1.7400948884893e-128,FALSE,"EASYHAM"
0,9.84773715422221e-222,FALSE,"EASYHAM"
1.54353394459964e-192,2.67459695553467e-100,FALSE,"EASYHAM"
5.93021726404123e-284,1.94238996753078e-165,FALSE,"EASYHAM"
2.73339769585561e-271,5.60895733763628e-166,FALSE,"EASYHAM"
4.81871991195109e-200,3.05484247050169e-144,FALSE,"EASYHAM"
0,4.04173592714324e-208,FALSE,"EASYHAM"
2.95076290949383e-75,9.61375352384572e-47,FALSE,"EASYHAM"
4.20097803044679e-208,1.48557814728906e-135,FALSE,"EASYHAM"
1.14610253130873e-310,2.6363594593734e-186,FALSE,"EASYHAM"
0,4.10528214851297e-209,FALSE,"EASYHAM"
1.6049769588047e-193,7.66280716779002e-113,FALSE,"EASYHAM"
1.50970472891015e-145,1.73807968899152e-80,FALSE,"EASYHAM"
3.56809756720219e-116,1.65435194096466e-67,FALSE,"EASYHAM"
5.51638235221002e-191,1.1110623784251e-124,FALSE,"EASYHAM"
4.62814299557445e-150,1.10118199424298e-106,FALSE,"EASYHAM"
1.83769983727476e-94,6.98042612074938e-74,FALSE,"EASYHAM"
9.1785120404223e-189,2.32219640967817e-111,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
4.39415797199673e-225,5.61703528655759e-148,FALSE,"EASYHAM"
5.37317825407842e-207,5.40882333363705e-131,FALSE,"EASYHAM"
1.07776694302022e-160,8.01951639815019e-108,FALSE,"EASYHAM"
2.46610173544276e-117,1.77624936820711e-86,FALSE,"EASYHAM"
1.5297597451826e-162,5.13010750689149e-110,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
9.86397762071967e-70,2.87105417359455e-42,FALSE,"EASYHAM"
8.46216400718815e-158,2.72287629179104e-83,FALSE,"EASYHAM"
4.40941488909416e-155,4.88418663474829e-91,FALSE,"EASYHAM"
0,1.84926710565038e-262,FALSE,"EASYHAM"
3.21286637116868e-234,1.35726369416061e-138,FALSE,"EASYHAM"
1.65535832155696e-204,3.81209007851581e-139,FALSE,"EASYHAM"
1.92091430766864e-195,7.77081401851314e-125,FALSE,"EASYHAM"
5.7282033966697e-241,3.96275350413438e-162,FALSE,"EASYHAM"
1.79908931576985e-227,1.03967697991539e-137,FALSE,"EASYHAM"
1.76681521024328e-230,4.30475582920908e-144,FALSE,"EASYHAM"
1.06806337075293e-201,2.50227535090633e-123,FALSE,"EASYHAM"
1.81691656399639e-196,3.10904536971061e-119,FALSE,"EASYHAM"
1.20024225966086e-152,1.55316955535075e-101,FALSE,"EASYHAM"
1.64853260661585e-282,1.42759065771206e-192,FALSE,"EASYHAM"
2.1364657806144e-242,8.71229762884222e-160,FALSE,"EASYHAM"
4.83403355174965e-256,2.80234558608781e-202,FALSE,"EASYHAM"
0,7.97173569705385e-244,FALSE,"EASYHAM"
0,4.73263090918298e-278,FALSE,"EASYHAM"
5.02262563602864e-72,6.92420450325626e-47,FALSE,"EASYHAM"
6.08061648318171e-236,4.48711417087131e-163,FALSE,"EASYHAM"
7.23498346074938e-27,1.91531005364014e-15,FALSE,"EASYHAM"
1.26261538722227e-177,4.1281260536287e-105,FALSE,"EASYHAM"
0,1.08532518186213e-264,FALSE,"EASYHAM"
1.20946123362924e-97,2.19533746933562e-68,FALSE,"EASYHAM"
1.68542171694172e-28,9.41382628556809e-13,FALSE,"EASYHAM"
3.04681046475547e-44,2.3567843214781e-30,FALSE,"EASYHAM"
1.81812466517849e-46,6.8463752472136e-35,FALSE,"EASYHAM"
1.24576463608431e-146,9.58446425450901e-85,FALSE,"EASYHAM"
3.48742627178472e-72,1.80224555318032e-47,FALSE,"EASYHAM"
1.75261812493016e-138,2.87133184064893e-82,FALSE,"EASYHAM"
4.97603616893718e-219,2.46309917472434e-154,FALSE,"EASYHAM"
2.15708616220414e-192,1.04994926698782e-110,FALSE,"EASYHAM"
1.05784492854613e-171,1.03615449701116e-90,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
0,4.49675737160484e-222,FALSE,"EASYHAM"
0,1.50139868312301e-217,FALSE,"EASYHAM"
2.86076804239207e-117,3.15209234970283e-84,FALSE,"EASYHAM"
0,4.18273964872614e-314,FALSE,"EASYHAM"
2.73516201846148e-230,8.17211154574359e-155,FALSE,"EASYHAM"
4.01335029153628e-239,1.12877952037945e-161,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
6.49812310635002e-264,5.63812992351132e-169,FALSE,"EASYHAM"
3.7505161039419e-185,2.94690924426479e-120,FALSE,"EASYHAM"
1.4313815571771e-257,2.94627344163096e-177,FALSE,"EASYHAM"
2.05497119882681e-280,9.74515606466807e-204,FALSE,"EASYHAM"
4.37116808793962e-55,9.63985371972028e-28,FALSE,"EASYHAM"
1.49261402236236e-140,6.97343709334533e-74,FALSE,"EASYHAM"
0,2.16316396672402e-219,FALSE,"EASYHAM"
1.5195529001267e-283,2.05216728314655e-181,FALSE,"EASYHAM"
2.23165617228619e-87,1.06650722550156e-54,FALSE,"EASYHAM"
2.27495520598245e-164,2.28693470908374e-96,FALSE,"EASYHAM"
6.03446862860988e-265,2.13763111843782e-167,FALSE,"EASYHAM"
3.97790122361873e-149,5.93893671512292e-79,FALSE,"EASYHAM"
4.56473818561612e-222,6.059393686856e-146,FALSE,"EASYHAM"
0,5.46306194364256e-244,FALSE,"EASYHAM"
7.12358198854123e-304,2.24538760398789e-216,FALSE,"EASYHAM"
8.57532551706762e-164,5.60464681420379e-110,FALSE,"EASYHAM"
1.65266624798474e-243,5.11164899734675e-168,FALSE,"EASYHAM"
2.7517603343305e-200,2.2385087620443e-118,FALSE,"EASYHAM"
1.09161030089507e-198,3.03812999700617e-121,FALSE,"EASYHAM"
8.59171876554658e-174,2.35141130323883e-94,FALSE,"EASYHAM"
7.59997217862001e-82,2.07908454498437e-56,FALSE,"EASYHAM"
2.45490779813338e-118,6.0069070356349e-74,FALSE,"EASYHAM"
2.91997382873984e-106,4.08671437823666e-82,FALSE,"EASYHAM"
0,0,FALSE,"EASYHAM"
1.46135526419641e-81,2.68104749332232e-50,FALSE,"EASYHAM"
5.64277757951258e-90,1.46200032194876e-46,FALSE,"EASYHAM"
1.29681280875954e-78,7.56543782281587e-49,FALSE,"EASYHAM"
3.18828464922895e-265,1.9509051568711e-166,FALSE,"EASYHAM"
2.95835286442569e-223,2.12269996875494e-139,FALSE,"EASYHAM"
7.57292538217737e-231,2.3440300842984e-153,FALSE,"EASYHAM"
3.44517291628214e-106,1.50720407683769e-56,FALSE,"EASYHAM"
9.4975928093418e-114,1.99342730563905e-69,FALSE,"EASYHAM"
9.93963939708852e-146,1.14375566509431e-88,FALSE,"EASYHAM"
2.24057638860557e-147,5.52083439449069e-80,FALSE,"EASYHAM"
4.71618579082946e-309,9.27251549423705e-182,FALSE,"EASYHAM"
0,5.83425809319039e-276,FALSE,"EASYHAM"
1.82883498009582e-159,8.27965655453982e-92,FALSE,"EASYHAM"
1.39087638961934e-260,5.40491044047434e-151,FALSE,"EASYHAM"
4.13933683673774e-189,3.64647012196895e-117,FALSE,"EASYHAM"
