"","timebyday","timestamp","season","pm2.5","Iws","Is","Ir","DEWP","TEMP","PRES","cbwd_data"
"445","2014-03-21",16150,"Spring",25.7391304347826,13.3295652173913,0,0,-14.8695652173913,14.4347826086957,1020.21739130435,"cv"
"446","2014-03-22",16151,"Spring",65,10.33625,0,0,-13.875,14.5833333333333,1017.5,"cv"
"447","2014-03-23",16152,"Spring",152.458333333333,14.03875,0,0,-4.875,12.5,1023.29166666667,"NE"
"448","2014-03-24",16153,"Spring",243.916666666667,5.69375,0,0,0.208333333333333,12.875,1013.875,"NE"
"449","2014-03-25",16154,"Spring",228.375,6.12375,0,0,1.20833333333333,14.7083333333333,1010.08333333333,"cv"
"450","2014-03-26",16155,"Spring",306.416666666667,4.92625,0,0,6.08333333333333,15.5,1010.08333333333,"cv"
"451","2014-03-27",16156,"Spring",270.75,6.05,0,0,4.54166666666667,13.4166666666667,1011.29166666667,"cv"
"452","2014-03-28",16157,"Spring",148.25,6.92416666666667,0,0.416666666666667,6.08333333333333,15.9166666666667,1007.79166666667,"cv"
"453","2014-03-29",16158,"Spring",45.5,5.29,0,0,0.958333333333333,16.3333333333333,1012.66666666667,"cv"
"454","2014-03-30",16159,"Spring",34.1666666666667,7.73041666666667,0,0,-4.875,18.0416666666667,1015,"cv"
"455","2014-03-31",16160,"Spring",151.333333333333,17.2829166666667,0,0.0416666666666667,2.91666666666667,17.1666666666667,1015.16666666667,"NE"
"456","2014-04-01",16161,"Spring",132.958333333333,6.14291666666667,0,0,2.04166666666667,15.9583333333333,1012.125,"cv"
"457","2014-04-02",16162,"Spring",106.75,14.4145833333333,0,0,1.08333333333333,16.2916666666667,1014.5,"NE"
"458","2014-04-03",16163,"Spring",24.375,18.2875,0,0,-17.4166666666667,14.0416666666667,1023.20833333333,"cv"
"459","2014-04-04",16164,"Spring",32.5416666666667,10.80125,0,0,-10.125,13.875,1014.875,"NE"
"460","2014-04-05",16165,"Spring",25.5416666666667,8.28791666666667,0,0,-11.0416666666667,13.2916666666667,1021.91666666667,"cv"
"461","2014-04-06",16166,"Spring",57.9166666666667,18.4708333333333,0,0,-8.45833333333333,15.625,1017.375,"NE"
"462","2014-04-07",16167,"Spring",95.2916666666667,4.27958333333333,0,0,-1.25,16.4583333333333,1013.08333333333,"NE"
"463","2014-04-08",16168,"Spring",169.291666666667,11.8258333333333,0,0,2.625,17.4166666666667,1013.16666666667,"NE"
"464","2014-04-09",16169,"Spring",145.375,20.8604166666667,0,0,0.208333333333333,21.2083333333333,1010.75,"NE"
"465","2014-04-10",16170,"Spring",91.1739130434783,12.2234782608696,0,0.0434782608695652,-2.1304347826087,15.5217391304348,1021.60869565217,"NE"
"466","2014-04-11",16171,"Spring",60.2916666666667,7.9025,0,0.208333333333333,-3.33333333333333,14.4583333333333,1018.95833333333,"NE"
"467","2014-04-12",16172,"Spring",117.875,6.62916666666667,0,0,-2.375,14.75,1015.91666666667,"NE"
"468","2014-04-13",16173,"Spring",157.666666666667,14.8941666666667,0,0,3.33333333333333,16.25,1016.875,"NE"
"469","2014-04-14",16174,"Spring",247.181818181818,11.0713636363636,0,0,8.13636363636364,17.8181818181818,1016.18181818182,"NE"
"470","2014-04-15",16175,"Spring",67.375,24.7695833333333,0,0,2.95833333333333,18.125,1018.5,"NE"
"471","2014-04-16",16176,"Spring",65.0833333333333,2.58541666666667,0,0,-3.375,16.625,1014,"cv"
"472","2014-04-17",16177,"Spring",117.708333333333,5.59,0,1.16666666666667,6.45833333333333,14.375,1012.58333333333,"NE"
"473","2014-04-18",16178,"Spring",145.583333333333,16.055,0,0,9.58333333333333,16,1019.125,"NE"
"474","2014-04-19",16179,"Spring",63.5,18.6629166666667,0,0.541666666666667,3.5,12.625,1020.75,"NE"
"475","2014-04-20",16180,"Spring",69.0416666666667,10.15,0,0,2.54166666666667,14.7916666666667,1016.33333333333,"cv"
"476","2014-04-21",16181,"Spring",50.9166666666667,7.78625,0,0,0.291666666666667,17.625,1015.66666666667,"cv"
"477","2014-04-22",16182,"Spring",77.4166666666667,16.6170833333333,0,0,2.625,19.0833333333333,1013.16666666667,"cv"
"478","2014-04-23",16183,"Spring",120.833333333333,71.3791666666667,0,0.125,10.9583333333333,20.0416666666667,1010.20833333333,"NE"
"479","2014-04-24",16184,"Spring",111.291666666667,18.0133333333333,0,0,11.4583333333333,19.7916666666667,1014,"NE"
"480","2014-04-25",16185,"Spring",125.708333333333,9.945,0,0.166666666666667,9,19.4583333333333,1016.45833333333,"cv"
"481","2014-04-26",16186,"Spring",39.1666666666667,9.96541666666667,0,1.04166666666667,7.04166666666667,15.9166666666667,1020,"cv"
"482","2014-04-27",16187,"Spring",66.8333333333333,10.6908333333333,0,0,5.45833333333333,17.7083333333333,1020.16666666667,"cv"
"483","2014-04-28",16188,"Spring",67.75,5.99583333333333,0,0,4.95833333333333,18.625,1018.79166666667,"cv"
"484","2014-04-29",16189,"Spring",104.791666666667,10.9704166666667,0,0,5.625,19.7083333333333,1013.08333333333,"NE"
"485","2014-04-30",16190,"Spring",112.25,17.39375,0,0,9.58333333333333,21.125,1008.79166666667,"NE"
"486","2014-05-01",16191,"Spring",123.541666666667,39.225,0,0.0833333333333333,10.6666666666667,20.625,1007.83333333333,"NE"
"487","2014-05-02",16192,"Spring",38,133.650416666667,0,0,-2.16666666666667,17.0833333333333,1015.45833333333,"NW"
"488","2014-05-03",16193,"Spring",80.6666666666667,27.25125,0,0,-0.0833333333333333,16.0833333333333,1012.58333333333,"cv"
"489","2014-05-04",16194,"Spring",46.7916666666667,187.561666666667,0,0,-9.625,14.25,1017.375,"NW"
"490","2014-05-05",16195,"Spring",46.9583333333333,8.49416666666667,0,0,-5.875,13.875,1017.125,"cv"
"491","2014-05-06",16196,"Spring",98.7916666666667,3.66875,0,0.0416666666666667,3.66666666666667,15.75,1008.45833333333,"NE"
"492","2014-05-07",16197,"Spring",91.0833333333333,18.1958333333333,0,0,1.58333333333333,18.9166666666667,1006.125,"NW"
"493","2014-05-08",16198,"Spring",87.75,15.97375,0,0,7.375,17.4166666666667,1014,"NE"
"494","2014-05-09",16199,"Spring",68.8333333333333,29.6904166666667,0,0,5.54166666666667,17.6666666666667,1014.66666666667,"NE"
"495","2014-05-10",16200,"Spring",54.9166666666667,8.29,0,0.125,5.75,17.2083333333333,1015.91666666667,"NE"
"496","2014-05-11",16201,"Spring",30.75,14.9970833333333,0,8.04166666666667,9.625,12.0416666666667,1006.70833333333,"cv"
"497","2014-05-12",16202,"Spring",47.25,20.8991666666667,0,0,8.95833333333333,20.875,1000.29166666667,"cv"
"498","2014-05-13",16203,"Spring",59.0833333333333,26.4866666666667,0,0,5.70833333333333,22.5,999.916666666667,"NW"
"499","2014-05-14",16204,"Spring",22.9583333333333,107.524583333333,0,0,-1.375,19.375,1005.04166666667,"NW"
"500","2014-05-15",16205,"Spring",78.6666666666667,13.705,0,0,3.75,20.375,1000.16666666667,"cv"
"501","2014-05-16",16206,"Spring",80.2916666666667,7.57916666666667,0,0,4.29166666666667,23.25,1006.58333333333,"NE"
"502","2014-05-17",16207,"Spring",69.375,17.2783333333333,0,0.0416666666666667,6.04166666666667,22.0833333333333,1012.29166666667,"NE"
"503","2014-05-18",16208,"Spring",100.166666666667,21.3975,0,0.0416666666666667,9.625,23.5,1008.33333333333,"NE"
"504","2014-05-19",16209,"Spring",109.791666666667,10.31875,0,0.416666666666667,15.5,22.4583333333333,1004.54166666667,"cv"
"505","2014-05-20",16210,"Spring",88.9545454545455,11.0536363636364,0,0,11,24.5454545454545,1003.86363636364,"NE"
"506","2014-05-21",16211,"Spring",100.333333333333,10.095,0,0,13.625,24.0833333333333,1005.29166666667,"cv"
"507","2014-05-22",16212,"Spring",139.5,25.4245833333333,0,0,13.7083333333333,27,1006.08333333333,"NE"
"508","2014-05-23",16213,"Spring",79.625,32.1295833333333,0,0,13.0833333333333,27.9583333333333,1009.625,"NE"
"509","2014-05-24",16214,"Spring",90,13.6779166666667,0,0.958333333333333,17.4583333333333,20.8333333333333,1007.875,"NE"
"510","2014-05-25",16215,"Spring",74.75,31.5775,0,0,7.95833333333333,22.875,1006.375,"NW"
"511","2014-05-26",16216,"Spring",19.9583333333333,12.6241666666667,0,0,3.875,26.375,999.25,"NE"
"512","2014-05-27",16217,"Spring",30.5,47.1933333333333,0,0,4.79166666666667,26.625,995.875,"NW"
"513","2014-05-28",16218,"Spring",30.0833333333333,20.9158333333333,0,0,7.16666666666667,28.1666666666667,1000.29166666667,"NE"
"514","2014-05-29",16219,"Spring",45.375,6.29083333333333,0,0,10.4583333333333,30.2083333333333,997.75,"cv"
"515","2014-05-30",16220,"Spring",91.25,21.0629166666667,0,0,13,28.6666666666667,1005.54166666667,"NE"
"516","2014-05-31",16221,"Spring",115.291666666667,10.3908333333333,0,0.125,15.25,27,1007.16666666667,"NE"
"517","2014-06-01",16222,"Summer",51.875,11.0479166666667,0,0.25,16.5833333333333,23.9583333333333,1008.33333333333,"cv"
"518","2014-06-02",16223,"Summer",33.3333333333333,3.48375,0,0,12.625,22.4583333333333,1011.29166666667,"cv"
"519","2014-06-03",16224,"Summer",41.875,16.70625,0,0,12.8333333333333,25.5416666666667,1007.625,"cv"
"520","2014-06-04",16225,"Summer",62.9583333333333,10.03625,0,0,14.5833333333333,25.7083333333333,1006,"NE"
"521","2014-06-05",16226,"Summer",67.8695652173913,5.42130434782609,0,0,15.2173913043478,28,1004.13043478261,"NE"
"522","2014-06-06",16227,"Summer",55.3478260869565,10.0095652173913,0,1.21739130434783,16.6086956521739,21.0869565217391,1004.5652173913,"cv"
"523","2014-06-07",16228,"Summer",12.5217391304348,17.4365217391304,0,0,10.8695652173913,22.8695652173913,1003.82608695652,"cv"
"524","2014-06-08",16229,"Summer",36.2173913043478,3.22565217391304,0,0.0434782608695652,13.695652173913,21.0869565217391,1002.04347826087,"cv"
"525","2014-06-09",16230,"Summer",28.7857142857143,5.49071428571429,0,0.0714285714285714,11.8571428571429,24.8571428571429,1004.78571428571,"cv"
"526","2014-06-10",16231,"Summer",75.9166666666667,4.05875,0,0.0833333333333333,15.7083333333333,21.1666666666667,1008.625,"NE"
"527","2014-06-11",16232,"Summer",46.8333333333333,5.02958333333333,0,0,13.8333333333333,24.3333333333333,1009.625,"cv"
"528","2014-06-12",16233,"Summer",30.3333333333333,4.21041666666667,0,0,14.125,27.75,1006,"cv"
"529","2014-06-13",16234,"Summer",60.8333333333333,3.44416666666667,0,0.208333333333333,17.2083333333333,24.875,1007.29166666667,"cv"
"530","2014-06-14",16235,"Summer",43.7083333333333,7.26458333333333,0,0,17.5,25.3333333333333,1006.29166666667,"cv"
"531","2014-06-15",16236,"Summer",115.166666666667,7.06041666666667,0,0.208333333333333,18.3333333333333,26.5416666666667,1004.20833333333,"NE"
"532","2014-06-16",16237,"Summer",137,4.72833333333333,0,0.0416666666666667,19.8333333333333,25.0833333333333,1002.04166666667,"NE"
"533","2014-06-17",16238,"Summer",80.0833333333333,6.8925,0,0.5,18.375,21.8333333333333,1002.33333333333,"NE"
"534","2014-06-18",16239,"Summer",68.1428571428571,7.76857142857143,0,0,17.3809523809524,23.6666666666667,1002.90476190476,"cv"
"535","2014-06-19",16240,"Summer",126.541666666667,17.1266666666667,0,0.0416666666666667,18.6666666666667,23.75,1004.41666666667,"NE"
"536","2014-06-20",16241,"Summer",46.0416666666667,7.17375,0,1.5,17.5416666666667,22.9583333333333,1007,"cv"
"537","2014-06-21",16242,"Summer",56.9583333333333,8.49458333333333,0,0.416666666666667,16.9583333333333,22.6666666666667,1008.45833333333,"NE"
"538","2014-06-22",16243,"Summer",32.9583333333333,4.11416666666667,0,0,16.9583333333333,22.5833333333333,1008.70833333333,"cv"
"539","2014-06-23",16244,"Summer",22.75,12.2741666666667,0,0,15.0833333333333,25.1666666666667,1007.66666666667,"cv"
"540","2014-06-24",16245,"Summer",53.7083333333333,13.5341666666667,0,0,16.9166666666667,26.25,1004.20833333333,"NE"
"541","2014-06-25",16246,"Summer",92.7083333333333,28.33625,0,0,18.7083333333333,24.75,1003.08333333333,"NE"
"542","2014-06-26",16247,"Summer",120.875,12.5179166666667,0,0,20.4166666666667,26.9166666666667,1002.83333333333,"NE"
"543","2014-06-27",16248,"Summer",18.625,8.7375,0,0,13.125,28.4583333333333,1006.08333333333,"cv"
"544","2014-06-28",16249,"Summer",20.1666666666667,17.9904166666667,0,0,13.1666666666667,29.3333333333333,1005.25,"NW"
"545","2014-06-29",16250,"Summer",48.0833333333333,11.3604166666667,0,0,15.9583333333333,28.6666666666667,1005.70833333333,"NE"
"546","2014-06-30",16251,"Summer",70.0833333333333,12.6983333333333,0,0,16.7916666666667,29.4583333333333,1005.5,"cv"
"547","2014-07-01",16252,"Summer",102.916666666667,27.2095833333333,0,0.25,18.9166666666667,27.8333333333333,1004.33333333333,"NE"
"548","2014-07-02",16253,"Summer",66.0416666666667,2.64208333333333,0,0.791666666666667,20.6666666666667,23.0833333333333,1003.08333333333,"cv"
"549","2014-07-03",16254,"Summer",209.791666666667,6.40958333333333,0,0,21.9583333333333,25.7916666666667,1001,"NE"
"550","2014-07-04",16255,"Summer",204.5,8.00291666666667,0,0,22.5833333333333,27.5833333333333,1004.33333333333,"cv"
"551","2014-07-05",16256,"Summer",120.708333333333,8.17666666666667,0,0,21.8333333333333,26.9166666666667,1006.58333333333,"NE"
"552","2014-07-06",16257,"Summer",193.083333333333,50.1320833333333,0,0,22.9583333333333,27.2083333333333,1004.91666666667,"SE"
"553","2014-07-07",16258,"Summer",147.5,33.7641666666667,0,0,22.0833333333333,27.5833333333333,1002.75,"NE"
"554","2014-07-08",16259,"Summer",87.25,2.79166666666667,0,0,18.75,28.1666666666667,1001.91666666667,"cv"
"555","2014-07-09",16260,"Summer",25.5,6.65125,0,0,15.4583333333333,27.25,1003.91666666667,"cv"
"556","2014-07-10",16261,"Summer",30.7916666666667,14.7358333333333,0,0,15.0416666666667,29.9583333333333,999.666666666667,"cv"
"557","2014-07-11",16262,"Summer",30.9166666666667,5.43625,0,0,15.4166666666667,29.2083333333333,999.583333333333,"cv"
"558","2014-07-12",16263,"Summer",15.0526315789474,15.8994736842105,0,0,12.4736842105263,28.1578947368421,1002.57894736842,"NE"
"559","2014-07-13",16264,"Summer",21.5833333333333,4.78666666666667,0,0.125,14.25,28.0416666666667,1002.08333333333,"cv"
"560","2014-07-14",16265,"Summer",30.75,7.11375,0,0,15.8333333333333,28.7916666666667,1002.04166666667,"cv"
"561","2014-07-15",16266,"Summer",49.4583333333333,23.09875,0,0.125,17.2083333333333,28.2083333333333,1003.45833333333,"NE"
"562","2014-07-16",16267,"Summer",111.5,5.8475,0,0.375,21,25.8333333333333,1003.54166666667,"NE"
"563","2014-07-17",16268,"Summer",140.291666666667,4.26375,0,0,21.25,25.7083333333333,1005.66666666667,"cv"
"564","2014-07-18",16269,"Summer",121.291666666667,5.82875,0,0,22.5,29.0833333333333,1006.70833333333,"NE"
"565","2014-07-19",16270,"Summer",63.1666666666667,12.1941666666667,0,0,23.25,31.7083333333333,1007.875,"NE"
"566","2014-07-20",16271,"Summer",59.9166666666667,29.0020833333333,0,0.125,23.1666666666667,31.7083333333333,1004.75,"NE"
"567","2014-07-21",16272,"Summer",26.9583333333333,28.1245833333333,0,0.0416666666666667,19.5833333333333,30.8333333333333,1001.79166666667,"cv"
"568","2014-07-22",16273,"Summer",14.3181818181818,11.0127272727273,0,0.0454545454545455,16.2272727272727,27.9545454545455,1006,"NW"
"569","2014-07-23",16274,"Summer",23.5,7.74791666666667,0,0,16.3333333333333,28,1003.75,"NW"
"570","2014-07-24",16275,"Summer",66.2083333333333,3.07291666666667,0,0.291666666666667,20,25.9166666666667,1005.20833333333,"cv"
"571","2014-07-25",16276,"Summer",75.8333333333333,12.9266666666667,0,0,17.3333333333333,27.3333333333333,1005.66666666667,"cv"
"572","2014-07-26",16277,"Summer",93.5,14.99,0,0,17.8333333333333,29.0416666666667,1007.83333333333,"NE"
"573","2014-07-27",16278,"Summer",96.2083333333333,27.9408333333333,0,0,17.5833333333333,29.4583333333333,1007.91666666667,"NE"
"574","2014-07-28",16279,"Summer",102.416666666667,41.33375,0,0,19.625,29.9166666666667,1003.875,"NE"
"575","2014-07-29",16280,"Summer",107.75,106.812916666667,0,0.166666666666667,20.5416666666667,29.6666666666667,1002.91666666667,"SE"
"576","2014-07-30",16281,"Summer",132.791666666667,22.8020833333333,0,1.20833333333333,21.75,25.0833333333333,1005.25,"NE"
"577","2014-07-31",16282,"Summer",179.875,17.4041666666667,0,0,22.3333333333333,27.125,1006.83333333333,"NE"
"578","2014-08-01",16283,"Summer",132.666666666667,10.69625,0,0,22.5833333333333,27.9166666666667,1006.16666666667,"NE"
"579","2014-08-02",16284,"Summer",94.125,4.22458333333333,0,0,23.875,29.2083333333333,1003.125,"NE"
"580","2014-08-03",16285,"Summer",105.583333333333,2.73541666666667,0,0,23.9166666666667,29.1666666666667,1000.875,"cv"
"581","2014-08-04",16286,"Summer",34.8333333333333,7.73041666666667,0,0.791666666666667,20.3333333333333,24,1004.08333333333,"cv"
"582","2014-08-05",16287,"Summer",21.7083333333333,8.94375,0,0,18.0833333333333,25.1666666666667,1006.45833333333,"cv"
"583","2014-08-06",16288,"Summer",32.875,9.48208333333333,0,0,16.6666666666667,27.7916666666667,1007.08333333333,"cv"
"584","2014-08-07",16289,"Summer",64.7916666666667,10.3345833333333,0,0,16.75,26.7916666666667,1008.875,"cv"
"585","2014-08-08",16290,"Summer",58.0416666666667,16.8220833333333,0,0,16.7916666666667,26.5416666666667,1008.41666666667,"NE"
"586","2014-08-09",16291,"Summer",80.2083333333333,17.8483333333333,0,0.125,17.875,25.9166666666667,1005.875,"NE"
"587","2014-08-10",16292,"Summer",33.5,5.08541666666667,0,0,18.0416666666667,26.2083333333333,1002.875,"cv"
"588","2014-08-11",16293,"Summer",23.9166666666667,8.04791666666667,0,0,14.6666666666667,28.0416666666667,1004.08333333333,"NW"
"589","2014-08-12",16294,"Summer",27.2083333333333,3.78208333333333,0,0,13.5416666666667,27.0416666666667,1005.58333333333,"cv"
"590","2014-08-13",16295,"Summer",26.75,2.81166666666667,0,2.875,17.9583333333333,20.375,1008.16666666667,"cv"
"591","2014-08-14",16296,"Summer",28.2916666666667,8.82875,0,0,16.75,23.5416666666667,1007.5,"cv"
"592","2014-08-15",16297,"Summer",42.4583333333333,3.03458333333333,0,0,17.0833333333333,24.375,1006.375,"cv"
"593","2014-08-16",16298,"Summer",60.5,4.15208333333333,0,0,18.1666666666667,26.375,1007.5,"cv"
"594","2014-08-17",16299,"Summer",51.375,8.94375,0,0,17.8333333333333,25.9166666666667,1009.75,"NE"
"595","2014-08-18",16300,"Summer",57.3181818181818,11.7240909090909,0,0,17.8636363636364,25.0909090909091,1011.72727272727,"NE"
"596","2014-08-19",16301,"Summer",77.25,14.9883333333333,0,0,18.25,26.7083333333333,1011,"NE"
"597","2014-08-20",16302,"Summer",90.75,23.494375,0,0,18.9375,26.375,1009.3125,"NE"
"598","2014-08-21",16303,"Summer",121.695652173913,8.41565217391304,0,0.0869565217391304,19.8695652173913,27.1304347826087,1006.86956521739,"NE"
"599","2014-08-22",16304,"Summer",54.3333333333333,2.53166666666667,0,0,19.0833333333333,24.6666666666667,1007.375,"cv"
"600","2014-08-23",16305,"Summer",121.458333333333,4.57875,0,0.0416666666666667,20.5,27,1005.04166666667,"cv"
"601","2014-08-24",16306,"Summer",19.8333333333333,6.81666666666667,0,0.125,16.2083333333333,26.25,1006.83333333333,"cv"
"602","2014-08-25",16307,"Summer",15.75,6.46416666666667,0,0,12.5,26.0416666666667,1010.79166666667,"cv"
"603","2014-08-26",16308,"Summer",22.0416666666667,6.91166666666667,0,0,10.1666666666667,26.6666666666667,1012.70833333333,"cv"
"604","2014-08-27",16309,"Summer",55.2083333333333,5.56916666666667,0,0,13.8333333333333,26.0416666666667,1012.95833333333,"cv"
"605","2014-08-28",16310,"Summer",84.1666666666667,3.50041666666667,0,0.916666666666667,17.375,24.125,1014.08333333333,"cv"
"606","2014-08-29",16311,"Summer",85,1.9725,0,0.125,18.6666666666667,22.625,1015.33333333333,"cv"
"607","2014-08-30",16312,"Summer",149.5,2.08416666666667,0,0.125,20.5,22.875,1014.625,"cv"
"608","2014-08-31",16313,"Summer",89.3333333333333,3.035,0,0.333333333333333,20.2083333333333,22.5,1012.95833333333,"cv"
"609","2014-09-01",16314,"Autumn",115.166666666667,3.67,0,0.75,20.3333333333333,22.0833333333333,1012.66666666667,"NE"
"610","2014-09-02",16315,"Autumn",26.625,2.42166666666667,0,2.16666666666667,18.75,20.3333333333333,1010.54166666667,"cv"
"611","2014-09-03",16316,"Autumn",12.625,8.56833333333333,0,0,13.9166666666667,23.0833333333333,1009.20833333333,"cv"
"612","2014-09-04",16317,"Autumn",41.875,7.67291666666667,0,0,15.4583333333333,24.3333333333333,1004.91666666667,"cv"
"613","2014-09-05",16318,"Autumn",92.4166666666667,14.8479166666667,0,0,18.125,23.8333333333333,1009.20833333333,"NE"
"614","2014-09-06",16319,"Autumn",134,9.91125,0,0,19.8333333333333,24.5416666666667,1010.83333333333,"NE"
"615","2014-09-07",16320,"Autumn",143.833333333333,16.6545833333333,0,0.166666666666667,19.5833333333333,24.9583333333333,1007.58333333333,"NE"
"616","2014-09-08",16321,"Autumn",12,7.115,0,0,9.125,23.0833333333333,1009.91666666667,"NW"
"617","2014-09-09",16322,"Autumn",39.3333333333333,6.79916666666667,0,0,13.125,21.9166666666667,1009.875,"cv"
"618","2014-09-10",16323,"Autumn",67.4583333333333,9.98208333333333,0,0,15.0833333333333,22.8333333333333,1013.58333333333,"NE"
"619","2014-09-11",16324,"Autumn",93.4583333333333,3.3125,0,0.208333333333333,16.8333333333333,21.9583333333333,1013.83333333333,"cv"
"620","2014-09-12",16325,"Autumn",70.9583333333333,4.69291666666667,0,0.25,17.5,21.4166666666667,1014.625,"cv"
"621","2014-09-13",16326,"Autumn",63.5833333333333,12.7766666666667,0,0.0416666666666667,15.6666666666667,22.2083333333333,1014.29166666667,"NE"
"622","2014-09-14",16327,"Autumn",45.9166666666667,5.36166666666667,0,0,11.3333333333333,19.9166666666667,1016.95833333333,"cv"
"623","2014-09-15",16328,"Autumn",18.5833333333333,9.04875,0,0,5.5,20.4583333333333,1018.16666666667,"NW"
"624","2014-09-16",16329,"Autumn",46.2272727272727,3.35227272727273,0,0,10.3181818181818,17.5,1018.22727272727,"cv"
"625","2014-09-17",16330,"Autumn",36.6666666666667,4.86166666666667,0,0,11.4583333333333,18.125,1020.20833333333,"NE"
"626","2014-09-18",16331,"Autumn",68.75,9.48333333333333,0,0,10.1666666666667,19.5416666666667,1019.25,"cv"
"627","2014-09-19",16332,"Autumn",95.7391304347826,6.18086956521739,0,0.0869565217391304,13.6521739130435,18.5217391304348,1012.4347826087,"NE"
"628","2014-09-20",16333,"Autumn",135.166666666667,2.17791666666667,0,0,16.4583333333333,21.0833333333333,1010.04166666667,"cv"
"629","2014-09-21",16334,"Autumn",96.125,10.5479166666667,0,0,15.0833333333333,21.2083333333333,1016.79166666667,"NE"
"630","2014-09-22",16335,"Autumn",106.875,5.515,0,0.333333333333333,17.0416666666667,20.1666666666667,1018.33333333333,"cv"
"631","2014-09-23",16336,"Autumn",67.2727272727273,6.055,0,10.7727272727273,17.0454545454545,18.0454545454545,1017.40909090909,"cv"
"632","2014-09-24",16337,"Autumn",30.9583333333333,4.91666666666667,0,0.833333333333333,15.5833333333333,20,1016.125,"cv"
"633","2014-09-25",16338,"Autumn",123.375,3.11125,0,0,16.375,18.4166666666667,1016.29166666667,"NE"
"634","2014-09-26",16339,"Autumn",137.833333333333,8.49583333333333,0,0.0416666666666667,16.4166666666667,18.9166666666667,1011.29166666667,"cv"
"635","2014-09-27",16340,"Autumn",37.3333333333333,3.42708333333333,0,0,11.1666666666667,18.4583333333333,1015.875,"cv"
"636","2014-09-28",16341,"Autumn",66.9583333333333,6.33125,0,0,13.9583333333333,18,1016.125,"NE"
"637","2014-09-29",16342,"Autumn",54.375,8.11958333333333,0,0,8.66666666666667,17.7916666666667,1018.95833333333,"cv"
"638","2014-09-30",16343,"Autumn",26.125,10.82625,0,0,2.29166666666667,12.4583333333333,1026.04166666667,"NE"
"639","2014-10-01",16344,"Autumn",82.5416666666667,4.67416666666667,0,2.75,8.625,11.7083333333333,1016.41666666667,"cv"
"640","2014-10-02",16345,"Autumn",65.7916666666667,6.52333333333333,0,0,11.3333333333333,14.875,1013.04166666667,"cv"
"641","2014-10-03",16346,"Autumn",127.958333333333,2.30666666666667,0,0.166666666666667,12.5416666666667,14.9583333333333,1017.375,"cv"
"642","2014-10-04",16347,"Autumn",86.6666666666667,9.855,0,1.875,13.4166666666667,14.625,1019.04166666667,"NE"
"643","2014-10-05",16348,"Autumn",35.5,9.98166666666667,0,0,7.04166666666667,15.125,1024.29166666667,"cv"
"644","2014-10-06",16349,"Autumn",33.8333333333333,6.555,0,0,4.16666666666667,13.3333333333333,1024.29166666667,"cv"
"645","2014-10-07",16350,"Autumn",143.833333333333,2.25083333333333,0,0,8.66666666666667,13.5,1019.75,"cv"
"646","2014-10-08",16351,"Autumn",305.208333333333,2.06416666666667,0,0.0416666666666667,12.0416666666667,14.8333333333333,1019.04166666667,"cv"
"647","2014-10-09",16352,"Autumn",376.291666666667,1.4125,0,0,13.4583333333333,15.9583333333333,1019.45833333333,"cv"
"648","2014-10-10",16353,"Autumn",325.375,2.96083333333333,0,0,14,16.7083333333333,1021.79166666667,"cv"
"649","2014-10-11",16354,"Autumn",197.583333333333,10.70875,0,0,12.5416666666667,16.9583333333333,1021.875,"cv"
"650","2014-10-12",16355,"Autumn",6.83333333333333,21.5895833333333,0,0.416666666666667,0.625,14.7916666666667,1030.375,"NW"
"651","2014-10-13",16356,"Autumn",14.4166666666667,17.3966666666667,0,0,-3.45833333333333,9.79166666666667,1027.125,"NW"
"652","2014-10-14",16357,"Autumn",48.5,7.80083333333333,0,0,1.04166666666667,12.2083333333333,1019.16666666667,"cv"
"653","2014-10-15",16358,"Autumn",53.25,31.5266666666667,0,0,-1.45833333333333,13.7916666666667,1015.375,"NW"
"654","2014-10-16",16359,"Autumn",40.75,17.53875,0,0,-1.33333333333333,12.25,1020.83333333333,"NE"
"655","2014-10-17",16360,"Autumn",112.333333333333,3.14541666666667,0,0,4.54166666666667,13.25,1016,"cv"
"656","2014-10-18",16361,"Autumn",203.458333333333,2.88458333333333,0,0,8.29166666666667,14.8333333333333,1016.375,"cv"
"657","2014-10-19",16362,"Autumn",284.166666666667,5.40041666666667,0,0,12.0416666666667,16.2916666666667,1014.33333333333,"NE"
"658","2014-10-20",16363,"Autumn",213.739130434783,6.45086956521739,0,0,12.3913043478261,14.7391304347826,1018.21739130435,"NE"
"659","2014-10-21",16364,"Autumn",45.25,16.3520833333333,0,0,0.625,11.9166666666667,1024.45833333333,"NE"
"660","2014-10-22",16365,"Autumn",92.125,3.99958333333333,0,0,4.83333333333333,10.0833333333333,1022.375,"cv"
"661","2014-10-23",16366,"Autumn",143.041666666667,1.78458333333333,0,0,7.875,12.5,1015.125,"cv"
"662","2014-10-24",16367,"Autumn",261.416666666667,4.71458333333333,0,0,9.83333333333333,12.1666666666667,1011.33333333333,"cv"
"663","2014-10-25",16368,"Autumn",366.375,4.155,0,0,11.4166666666667,13.4166666666667,1011.41666666667,"cv"
"664","2014-10-26",16369,"Autumn",87.5416666666667,26.7633333333333,0,0,-4.83333333333333,13.8333333333333,1023.875,"cv"
"665","2014-10-27",16370,"Autumn",31.3333333333333,15.0066666666667,0,0,-7.70833333333333,9.91666666666667,1031.58333333333,"NE"
