"","timebyday","hour","season","pm2.5","cbwd","Iws","Is","Ir","DEWP","TEMP","PRES","quality","timestamp","cbwd_data"
"11012",2014-04-08,16,2,158,"SE",16.09,0,0,-1,25,1010,"unhealthy",16168,4
"11013",2014-04-08,17,2,139,"SE",21.01,0,0,0,25,1010,"unhealthy",16168,4
"11014",2014-04-08,18,2,138,"SE",25.03,0,0,-1,23,1010,"unhealthy",16168,4
"11015",2014-04-08,19,2,151,"SE",28.16,0,0,2,21,1010,"unhealthy",16168,4
"11016",2014-04-08,20,2,146,"SE",29.95,0,0,3,21,1011,"unhealthy",16168,4
"11017",2014-04-08,21,2,139,"SE",31.74,0,0,3,20,1011,"unhealthy",16168,4
"11018",2014-04-08,22,2,136,"SE",34.87,0,0,3,19,1011,"unhealthy",16168,4
"11019",2014-04-08,23,2,138,"SE",38,0,0,4,18,1011,"unhealthy",16168,4
"11020",2014-04-09,0,2,136,"SE",42.02,0,0,4,18,1010,"unhealthy",16169,4
"11021",2014-04-09,1,2,136,"SE",45.15,0,0,5,17,1010,"unhealthy",16169,4
"11022",2014-04-09,2,2,140,"SE",48.28,0,0,6,16,1010,"unhealthy",16169,4
"11023",2014-04-09,3,2,145,"SE",50.07,0,0,7,16,1009,"unhealthy",16169,4
"11024",2014-04-09,4,2,147,"SE",51.86,0,0,7,15,1009,"unhealthy",16169,4
"11025",2014-04-09,5,2,151,"SE",53.65,0,0,7,14,1009,"unhealthy",16169,4
"11026",2014-04-09,6,2,153,"cv",0.89,0,0,7,13,1010,"unhealthy",16169,2
"11027",2014-04-09,7,2,196,"cv",1.78,0,0,8,14,1010,"unhealthy",16169,2
"11028",2014-04-09,8,2,182,"cv",2.67,0,0,9,16,1010,"unhealthy",16169,2
"11029",2014-04-09,9,2,162,"NE",1.79,0,0,8,19,1010,"unhealthy",16169,3
"11030",2014-04-09,10,2,164,"SE",3.13,0,0,7,22,1009,"unhealthy",16169,4
"11031",2014-04-09,11,2,133,"SE",7.15,0,0,2,26,1009,"unhealthy",16169,4
"11032",2014-04-09,12,2,62,"NW",4.92,0,0,-7,28,1008,"moderate",16169,1
"11033",2014-04-09,13,2,60,"NW",12.07,0,0,-9,30,1008,"moderate",16169,1
"11034",2014-04-09,14,2,49,"NE",4.92,0,0,-6,30,1008,"good",16169,3
"11035",2014-04-09,15,2,62,"NE",12.07,0,0,-7,29,1008,"moderate",16169,3
"11036",2014-04-09,16,2,56,"NE",19.22,0,0,-8,28,1009,"moderate",16169,3
"11037",2014-04-09,17,2,65,"NE",26.37,0,0,-8,27,1010,"moderate",16169,3
"11038",2014-04-09,18,2,73,"NE",30.39,0,0,-8,26,1011,"moderate",16169,3
"11039",2014-04-09,19,2,80,"SE",7.15,0,0,-1,24,1013,"moderate",16169,4
"11040",2014-04-09,20,2,580,"SE",12.96,0,0,-3,22,1015,"posisonous",16169,4
"11041",2014-04-09,21,2,217,"SE",17.88,0,0,-6,21,1016,"unhealthy",16169,4
"11042",2014-04-09,22,2,159,"SE",19.67,0,0,-4,19,1018,"unhealthy",16169,4
"11043",2014-04-09,23,2,181,"SE",24.59,0,0,-5,19,1019,"unhealthy",16169,4
"11044",2014-04-10,0,2,165,"SE",27.72,0,0,1,16,1020,"unhealthy",16170,4
"11045",2014-04-10,1,2,175,"SE",30.85,0,0,1,15,1021,"unhealthy",16170,4
"11046",2014-04-10,2,2,112,"SE",32.64,0,0,1,14,1021,"unhealthy",16170,4
"11047",2014-04-10,3,2,101,"cv",0.89,0,0,1,14,1021,"unhealthy",16170,2
"11048",2014-04-10,4,2,111,"SE",1.79,0,0,1,14,1022,"unhealthy",16170,4
"11049",2014-04-10,5,2,102,"SE",2.68,0,0,2,13,1021,"unhealthy",16170,4
"11050",2014-04-10,6,2,106,"SE",6.7,0,0,1,14,1022,"unhealthy",16170,4
"11051",2014-04-10,7,2,95,"SE",10.72,0,0,0,14,1023,"moderate",16170,4
"11052",2014-04-10,8,2,101,"SE",12.51,0,0,0,15,1023,"unhealthy",16170,4
"11053",2014-04-10,9,2,88,"SE",15.64,0,0,-2,16,1024,"moderate",16170,4
"11054",2014-04-10,10,2,125,"SE",18.77,0,0,-3,17,1024,"unhealthy",16170,4
"11055",2014-04-10,11,2,93,"SE",20.56,0,0,-3,17,1024,"moderate",16170,4
"11056",2014-04-10,12,2,71,"SE",22.35,0,0,-4,17,1023,"moderate",16170,4
"11057",2014-04-10,13,2,74,"SE",25.48,0,0,-4,18,1023,"moderate",16170,4
"11058",2014-04-10,14,2,68,"cv",3.13,0,0,-5,18,1022,"moderate",16170,2
"11059",2014-04-10,16,2,51,"SE",6.26,0,0,-9,18,1020,"moderate",16170,4
"11060",2014-04-10,17,2,62,"SE",9.39,0,0,-8,17,1020,"moderate",16170,4
"11061",2014-04-10,18,2,64,"SE",12.52,0,0,-7,17,1020,"moderate",16170,4
"11062",2014-04-10,19,2,66,"SE",13.41,0,0,-6,15,1020,"moderate",16170,4
"11063",2014-04-10,20,2,63,"cv",0.89,0,0,-1,14,1020,"moderate",16170,2
"11064",2014-04-10,21,2,65,"cv",1.78,0,0,-2,15,1021,"moderate",16170,2
"11065",2014-04-10,22,2,72,"cv",2.67,0,0,0,14,1021,"moderate",16170,2
"11066",2014-04-10,23,2,67,"SE",1.79,0,1,-3,15,1021,"moderate",16170,4
"11067",2014-04-11,0,2,51,"SE",3.58,0,2,-1,14,1021,"moderate",16171,4
"11068",2014-04-11,1,2,67,"SE",5.37,0,3,-2,14,1020,"moderate",16171,4
"11069",2014-04-11,2,2,64,"SE",8.5,0,0,-3,14,1020,"moderate",16171,4
"11070",2014-04-11,3,2,71,"SE",10.29,0,0,-2,13,1021,"moderate",16171,4
"11071",2014-04-11,4,2,76,"SE",12.08,0,0,-1,13,1020,"moderate",16171,4
"11072",2014-04-11,5,2,69,"SE",15.21,0,0,-3,13,1020,"moderate",16171,4
"11073",2014-04-11,6,2,69,"SE",18.34,0,0,-4,13,1020,"moderate",16171,4
"11074",2014-04-11,7,2,76,"cv",0.89,0,0,-4,13,1020,"moderate",16171,2
"11075",2014-04-11,8,2,48,"NE",1.79,0,0,-1,13,1021,"good",16171,3
"11076",2014-04-11,9,2,46,"NE",3.58,0,0,-1,13,1021,"good",16171,3
"11077",2014-04-11,10,2,47,"cv",0.89,0,0,-1,14,1021,"good",16171,2
"11078",2014-04-11,11,2,41,"cv",1.78,0,0,-2,14,1021,"good",16171,2
"11079",2014-04-11,12,2,40,"SE",1.79,0,0,-4,16,1020,"good",16171,4
"11080",2014-04-11,13,2,43,"NW",1.79,0,0,-5,17,1019,"good",16171,1
"11081",2014-04-11,14,2,36,"cv",1.79,0,0,-5,17,1018,"good",16171,2
"11082",2014-04-11,15,2,41,"SE",3.13,0,0,-6,18,1017,"good",16171,4
"11083",2014-04-11,16,2,39,"SE",4.92,0,0,-6,17,1017,"good",16171,4
"11084",2014-04-11,17,2,52,"SE",8.05,0,0,-6,17,1016,"moderate",16171,4
"11085",2014-04-11,18,2,59,"SE",9.84,0,0,-6,16,1016,"moderate",16171,4
"11086",2014-04-11,19,2,60,"SE",11.63,0,0,-5,15,1016,"moderate",16171,4
"11087",2014-04-11,20,2,68,"SE",13.42,0,0,-4,14,1017,"moderate",16171,4
"11088",2014-04-11,21,2,83,"SE",15.21,0,0,-3,13,1017,"moderate",16171,4
"11089",2014-04-11,22,2,103,"SE",17,0,0,-3,13,1018,"unhealthy",16171,4
"11090",2014-04-11,23,2,98,"SE",18.79,0,0,-2,13,1018,"moderate",16171,4
"11091",2014-04-12,0,2,78,"SE",20.58,0,0,-2,12,1017,"moderate",16172,4
"11092",2014-04-12,1,2,82,"cv",0.89,0,0,-1,10,1017,"moderate",16172,2
"11093",2014-04-12,2,2,88,"cv",1.78,0,0,0,8,1017,"moderate",16172,2
"11094",2014-04-12,3,2,96,"NE",0.89,0,0,-1,8,1017,"moderate",16172,3
"11095",2014-04-12,4,2,118,"NE",1.78,0,0,-1,7,1016,"unhealthy",16172,3
"11096",2014-04-12,5,2,128,"cv",0.45,0,0,1,7,1016,"unhealthy",16172,2
"11097",2014-04-12,6,2,143,"NW",0.89,0,0,0,6,1017,"unhealthy",16172,1
"11098",2014-04-12,7,2,158,"NE",0.89,0,0,2,9,1017,"unhealthy",16172,3
"11099",2014-04-12,8,2,143,"NE",2.68,0,0,-1,12,1017,"unhealthy",16172,3
"11100",2014-04-12,9,2,190,"NW",1.79,0,0,-2,15,1017,"unhealthy",16172,1
"11101",2014-04-12,10,2,151,"cv",0.89,0,0,-3,17,1018,"unhealthy",16172,2
"11102",2014-04-12,11,2,187,"cv",2.68,0,0,-4,19,1017,"unhealthy",16172,2
"11103",2014-04-12,12,2,114,"SE",3.13,0,0,-4,20,1016,"unhealthy",16172,4
"11104",2014-04-12,13,2,88,"SE",7.15,0,0,-7,21,1015,"moderate",16172,4
"11105",2014-04-12,14,2,78,"SE",11.17,0,0,-6,21,1015,"moderate",16172,4
"11106",2014-04-12,15,2,75,"SE",14.3,0,0,-6,21,1014,"moderate",16172,4
"11107",2014-04-12,16,2,89,"SE",18.32,0,0,-5,21,1013,"moderate",16172,4
"11108",2014-04-12,17,2,91,"SE",22.34,0,0,-5,21,1014,"moderate",16172,4
"11109",2014-04-12,18,2,109,"cv",0.89,0,0,-4,20,1014,"unhealthy",16172,2
"11110",2014-04-12,19,2,119,"SE",3.13,0,0,-2,18,1014,"unhealthy",16172,4
"11111",2014-04-12,20,2,119,"SE",6.26,0,0,-2,17,1015,"unhealthy",16172,4
"11112",2014-04-12,21,2,110,"SE",9.39,0,0,-2,16,1016,"unhealthy",16172,4
"11113",2014-04-12,22,2,120,"SE",12.52,0,0,-2,15,1016,"unhealthy",16172,4
"11114",2014-04-12,23,2,155,"SE",14.31,0,0,0,13,1017,"unhealthy",16172,4
"11115",2014-04-13,0,2,120,"SE",16.1,0,0,1,12,1017,"unhealthy",16173,4
"11116",2014-04-13,1,2,128,"SE",17.89,0,0,1,12,1017,"unhealthy",16173,4
"11117",2014-04-13,2,2,131,"cv",0.89,0,0,2,11,1017,"unhealthy",16173,2
"11118",2014-04-13,3,2,142,"cv",1.78,0,0,2,10,1017,"unhealthy",16173,2
"11119",2014-04-13,4,2,144,"NE",1.79,0,0,2,9,1017,"unhealthy",16173,3
"11120",2014-04-13,5,2,150,"NE",2.68,0,0,1,8,1017,"unhealthy",16173,3
"11121",2014-04-13,6,2,151,"SE",0.89,0,0,2,8,1017,"unhealthy",16173,4
"11122",2014-04-13,7,2,149,"NE",0.89,0,0,4,9,1018,"unhealthy",16173,3
"11123",2014-04-13,8,2,157,"SE",1.79,0,0,5,12,1019,"unhealthy",16173,4
"11124",2014-04-13,9,2,173,"cv",0.89,0,0,5,15,1019,"unhealthy",16173,2
"11125",2014-04-13,10,2,182,"cv",1.78,0,0,5,17,1019,"unhealthy",16173,2
"11126",2014-04-13,11,2,188,"SE",1.79,0,0,4,19,1019,"unhealthy",16173,4
"11127",2014-04-13,12,2,175,"SE",5.81,0,0,3,21,1018,"unhealthy",16173,4
"11128",2014-04-13,13,2,167,"SE",9.83,0,0,2,22,1017,"unhealthy",16173,4
"11129",2014-04-13,14,2,162,"SE",13.85,0,0,2,23,1016,"unhealthy",16173,4
"11130",2014-04-13,15,2,157,"SE",17.87,0,0,2,24,1015,"unhealthy",16173,4
"11131",2014-04-13,16,2,147,"SE",21.89,0,0,2,24,1015,"unhealthy",16173,4
"11132",2014-04-13,17,2,157,"SE",25.91,0,0,3,23,1014,"unhealthy",16173,4
"11133",2014-04-13,18,2,159,"SE",29.04,0,0,4,22,1015,"unhealthy",16173,4
"11134",2014-04-13,19,2,134,"SE",30.83,0,0,4,20,1015,"unhealthy",16173,4
"11135",2014-04-13,20,2,136,"SE",33.96,0,0,5,19,1016,"unhealthy",16173,4
"11136",2014-04-13,21,2,158,"SE",37.98,0,0,5,18,1017,"unhealthy",16173,4
"11137",2014-04-13,22,2,186,"SE",39.77,0,0,7,16,1017,"unhealthy",16173,4
"11138",2014-04-13,23,2,231,"SE",41.56,0,0,7,16,1017,"unhealthy",16173,4
"11139",2014-04-14,0,2,254,"SE",43.35,0,0,8,15,1017,"unhealthy",16174,4
"11140",2014-04-14,1,2,249,"SE",45.14,0,0,7,14,1017,"unhealthy",16174,4
"11141",2014-04-14,2,2,262,"cv",0.89,0,0,7,13,1017,"unhealthy",16174,2
"11142",2014-04-14,3,2,282,"SE",1.79,0,0,7,13,1017,"unhealthy",16174,4
"11143",2014-04-14,4,2,280,"NE",0.89,0,0,7,11,1017,"unhealthy",16174,3
"11144",2014-04-14,5,2,268,"NE",1.78,0,0,7,11,1017,"unhealthy",16174,3
"11145",2014-04-14,6,2,255,"SE",0.89,0,0,6,10,1018,"unhealthy",16174,4
"11146",2014-04-14,7,2,247,"cv",0.89,0,0,7,12,1018,"unhealthy",16174,2
"11147",2014-04-14,8,2,244,"SE",1.79,0,0,7,14,1018,"unhealthy",16174,4
"11148",2014-04-14,9,2,270,"cv",0.89,0,0,8,16,1018,"unhealthy",16174,2
"11149",2014-04-14,10,2,280,"cv",1.78,0,0,8,18,1018,"unhealthy",16174,2
"11150",2014-04-14,11,2,274,"SE",1.79,0,0,9,20,1018,"unhealthy",16174,4
"11151",2014-04-14,12,2,280,"SE",3.58,0,0,9,22,1017,"unhealthy",16174,4
"11152",2014-04-14,13,2,266,"SE",7.6,0,0,8,24,1016,"unhealthy",16174,4
"11153",2014-04-14,14,2,239,"cv",3.13,0,0,8,25,1015,"unhealthy",16174,2
"11154",2014-04-14,15,2,225,"SE",4.02,0,0,8,25,1014,"unhealthy",16174,4
"11155",2014-04-14,18,2,224,"SE",14.3,0,0,10,24,1013,"unhealthy",16174,4
"11156",2014-04-14,19,2,246,"SE",17.43,0,0,10,24,1013,"unhealthy",16174,4
"11157",2014-04-14,20,2,252,"SE",19.22,0,0,10,22,1014,"unhealthy",16174,4
"11158",2014-04-14,21,2,274,"SE",21.01,0,0,11,20,1014,"unhealthy",16174,4
"11159",2014-04-14,22,2,187,"SE",24.14,0,0,10,19,1015,"unhealthy",16174,4
"11160",2014-04-14,23,2,80,"SE",27.27,0,0,7,20,1015,"moderate",16174,4
"11161",2014-04-15,0,2,56,"cv",0.89,0,0,8,17,1016,"moderate",16175,2
"11162",2014-04-15,1,2,55,"SE",3.13,0,0,8,16,1016,"moderate",16175,4
"11163",2014-04-15,2,2,55,"SE",4.92,0,0,7,18,1016,"moderate",16175,4
"11164",2014-04-15,3,2,57,"SE",8.05,0,0,7,16,1016,"moderate",16175,4
"11165",2014-04-15,4,2,67,"SE",9.84,0,0,8,15,1017,"moderate",16175,4
"11166",2014-04-15,5,2,69,"SE",12.97,0,0,8,17,1017,"moderate",16175,4
"11167",2014-04-15,6,2,78,"SE",14.76,0,0,8,15,1018,"moderate",16175,4
"11168",2014-04-15,7,2,83,"cv",0.89,0,0,9,15,1019,"moderate",16175,2
"11169",2014-04-15,8,2,105,"SE",1.79,0,0,9,18,1020,"unhealthy",16175,4
"11170",2014-04-15,9,2,112,"SE",5.81,0,0,9,20,1021,"unhealthy",16175,4
"11171",2014-04-15,10,2,104,"SE",9.83,0,0,7,21,1021,"unhealthy",16175,4
"11172",2014-04-15,11,2,103,"SE",14.75,0,0,9,23,1021,"unhealthy",16175,4
"11173",2014-04-15,12,2,93,"SE",21.9,0,0,10,22,1020,"moderate",16175,4
"11174",2014-04-15,13,2,106,"SE",27.71,0,0,1,21,1020,"unhealthy",16175,4
"11175",2014-04-15,14,2,53,"SE",33.52,0,0,-2,20,1019,"moderate",16175,4
"11176",2014-04-15,15,2,54,"SE",39.33,0,0,-4,20,1019,"moderate",16175,4
"11177",2014-04-15,16,2,48,"SE",44.25,0,0,-3,21,1018,"good",16175,4
"11178",2014-04-15,17,2,38,"SE",48.27,0,0,-2,20,1018,"good",16175,4
"11179",2014-04-15,18,2,40,"SE",51.4,0,0,-3,18,1018,"good",16175,4
"11180",2014-04-15,19,2,34,"SE",54.53,0,0,-5,18,1018,"good",16175,4
"11181",2014-04-15,20,2,47,"SE",58.55,0,0,-6,17,1019,"good",16175,4
"11182",2014-04-15,21,2,54,"SE",61.68,0,0,-5,16,1019,"moderate",16175,4
"11183",2014-04-15,22,2,65,"SE",64.81,0,0,-5,16,1019,"moderate",16175,4
"11184",2014-04-15,23,2,41,"cv",0.89,0,0,-2,15,1019,"good",16175,2
"11185",2014-04-16,0,2,39,"SE",0.89,0,0,-1,14,1018,"good",16176,4
"11186",2014-04-16,1,2,35,"NE",0.89,0,0,0,14,1018,"good",16176,3
"11187",2014-04-16,2,2,51,"cv",0.89,0,0,0,13,1017,"moderate",16176,2
"11188",2014-04-16,3,2,54,"cv",1.78,0,0,-2,14,1017,"moderate",16176,2
"11189",2014-04-16,4,2,69,"cv",2.23,0,0,-1,13,1016,"moderate",16176,2
"11190",2014-04-16,5,2,59,"SE",0.89,0,0,2,13,1016,"moderate",16176,4
"11191",2014-04-16,6,2,51,"cv",0.89,0,0,1,12,1015,"moderate",16176,2
"11192",2014-04-16,7,2,45,"cv",1.78,0,0,2,13,1016,"good",16176,2
"11193",2014-04-16,8,2,44,"SE",0.89,0,0,2,15,1016,"good",16176,4
"11194",2014-04-16,9,2,52,"SE",1.78,0,0,0,16,1016,"moderate",16176,4
"11195",2014-04-16,10,2,52,"cv",0.89,0,0,-6,18,1016,"moderate",16176,2
"11196",2014-04-16,11,2,47,"SE",1.79,0,0,-9,18,1015,"good",16176,4
"11197",2014-04-16,12,2,51,"cv",0.89,0,0,-6,19,1014,"moderate",16176,2
"11198",2014-04-16,13,2,85,"cv",1.78,0,0,-8,21,1014,"moderate",16176,2
"11199",2014-04-16,14,2,80,"cv",3.57,0,0,-7,21,1013,"moderate",16176,2
"11200",2014-04-16,15,2,62,"cv",4.46,0,0,-7,21,1012,"moderate",16176,2
"11201",2014-04-16,16,2,57,"SE",1.79,0,0,-9,20,1011,"moderate",16176,4
"11202",2014-04-16,17,2,56,"SE",3.58,0,0,-5,20,1011,"moderate",16176,4
"11203",2014-04-16,18,2,67,"SE",5.37,0,0,-7,20,1011,"moderate",16176,4
"11204",2014-04-16,19,2,96,"SE",6.26,0,0,-6,19,1010,"moderate",16176,4
"11205",2014-04-16,20,2,91,"SE",7.15,0,0,-6,18,1011,"moderate",16176,4
"11206",2014-04-16,21,2,84,"SE",8.94,0,0,-4,16,1011,"moderate",16176,4
"11207",2014-04-16,22,2,101,"cv",0.89,0,0,-2,15,1011,"unhealthy",16176,2
"11208",2014-04-16,23,2,134,"cv",1.78,0,0,-2,16,1011,"unhealthy",16176,2
"11209",2014-04-17,0,2,127,"SE",0.89,0,0,-2,15,1011,"unhealthy",16177,4
"11210",2014-04-17,1,2,123,"SE",2.68,0,0,1,15,1010,"unhealthy",16177,4
"11211",2014-04-17,2,2,112,"SE",4.47,0,0,-1,15,1010,"unhealthy",16177,4
"11212",2014-04-17,3,2,109,"SE",6.26,0,0,0,15,1010,"unhealthy",16177,4
"11213",2014-04-17,4,2,145,"SE",8.05,0,1,0,14,1010,"unhealthy",16177,4
"11214",2014-04-17,5,2,124,"cv",0.89,0,2,4,12,1011,"unhealthy",16177,2
"11215",2014-04-17,6,2,107,"cv",1.78,0,3,6,11,1011,"unhealthy",16177,2
"11216",2014-04-17,7,2,109,"NE",1.79,0,4,7,11,1012,"unhealthy",16177,3
"11217",2014-04-17,8,2,110,"cv",0.89,0,5,7,11,1013,"unhealthy",16177,2
"11218",2014-04-17,9,2,116,"NE",3.13,0,6,7,12,1013,"unhealthy",16177,3
"11219",2014-04-17,10,2,105,"NW",3.13,0,7,8,12,1014,"unhealthy",16177,1
"11220",2014-04-17,11,2,93,"NW",6.26,0,0,8,12,1014,"moderate",16177,1
"11221",2014-04-17,12,2,106,"NW",9.39,0,0,8,13,1014,"unhealthy",16177,1
"11222",2014-04-17,13,2,103,"NE",3.13,0,0,8,15,1013,"unhealthy",16177,3
"11223",2014-04-17,14,2,102,"cv",1.79,0,0,7,17,1012,"unhealthy",16177,2
"11224",2014-04-17,15,2,101,"NW",1.79,0,0,9,17,1012,"unhealthy",16177,1
"11225",2014-04-17,16,2,101,"SE",3.13,0,0,9,17,1012,"unhealthy",16177,4
"11226",2014-04-17,17,2,117,"SE",4.92,0,0,9,17,1012,"unhealthy",16177,4
"11227",2014-04-17,18,2,131,"SE",6.71,0,0,10,16,1013,"unhealthy",16177,4
"11228",2014-04-17,19,2,128,"SE",8.5,0,0,10,16,1013,"unhealthy",16177,4
"11229",2014-04-17,20,2,127,"SE",10.29,0,0,10,16,1014,"unhealthy",16177,4
"11230",2014-04-17,21,2,141,"SE",12.08,0,0,10,16,1015,"unhealthy",16177,4
"11231",2014-04-17,22,2,137,"SE",15.21,0,0,10,15,1016,"unhealthy",16177,4
"11232",2014-04-17,23,2,151,"SE",17,0,0,10,15,1017,"unhealthy",16177,4
"11233",2014-04-18,0,2,152,"SE",18.79,0,0,10,14,1017,"unhealthy",16178,4
"11234",2014-04-18,1,2,148,"SE",20.58,0,0,11,14,1017,"unhealthy",16178,4
"11235",2014-04-18,2,2,151,"SE",21.47,0,0,11,13,1017,"unhealthy",16178,4
"11236",2014-04-18,3,2,156,"SE",23.26,0,0,11,13,1017,"unhealthy",16178,4
"11237",2014-04-18,4,2,143,"cv",0.89,0,0,11,13,1017,"unhealthy",16178,2
"11238",2014-04-18,5,2,141,"NE",0.89,0,0,11,13,1018,"unhealthy",16178,3
"11239",2014-04-18,6,2,140,"NE",1.78,0,0,11,12,1019,"unhealthy",16178,3
"11240",2014-04-18,7,2,150,"cv",0.89,0,0,12,13,1019,"unhealthy",16178,2
"11241",2014-04-18,8,2,162,"cv",1.78,0,0,12,14,1020,"unhealthy",16178,2
"11242",2014-04-18,9,2,171,"cv",2.67,0,0,11,17,1020,"unhealthy",16178,2
"11243",2014-04-18,10,2,179,"cv",3.56,0,0,11,18,1020,"unhealthy",16178,2
"11244",2014-04-18,11,2,193,"cv",5.35,0,0,11,20,1021,"unhealthy",16178,2
"11245",2014-04-18,12,2,170,"SE",3.13,0,0,12,20,1020,"unhealthy",16178,4
"11246",2014-04-18,13,2,167,"SE",6.26,0,0,11,20,1019,"unhealthy",16178,4
"11247",2014-04-18,14,2,158,"SE",9.39,0,0,11,20,1019,"unhealthy",16178,4
"11248",2014-04-18,15,2,158,"SE",12.52,0,0,11,20,1018,"unhealthy",16178,4
"11249",2014-04-18,16,2,176,"SE",16.54,0,0,11,20,1018,"unhealthy",16178,4
"11250",2014-04-18,17,2,162,"SE",20.56,0,0,11,19,1018,"unhealthy",16178,4
"11251",2014-04-18,18,2,153,"SE",25.48,0,0,11,18,1018,"unhealthy",16178,4
"11252",2014-04-18,19,2,129,"SE",31.29,0,0,5,16,1019,"unhealthy",16178,4
"11253",2014-04-18,20,2,92,"SE",34.42,0,0,5,15,1021,"moderate",16178,4
"11254",2014-04-18,21,2,83,"SE",37.55,0,0,4,14,1022,"moderate",16178,4
"11255",2014-04-18,22,2,74,"SE",41.57,0,0,3,14,1022,"moderate",16178,4
"11256",2014-04-18,23,2,86,"SE",44.7,0,0,2,14,1023,"moderate",16178,4
"11257",2014-04-19,0,2,83,"SE",46.49,0,0,3,13,1023,"moderate",16179,4
"11258",2014-04-19,1,2,84,"cv",0.89,0,0,5,12,1023,"moderate",16179,2
"11259",2014-04-19,2,2,84,"cv",1.78,0,0,3,12,1022,"moderate",16179,2
"11260",2014-04-19,3,2,77,"cv",2.67,0,0,4,12,1022,"moderate",16179,2
"11261",2014-04-19,4,2,75,"cv",3.56,0,0,4,12,1021,"moderate",16179,2
"11262",2014-04-19,5,2,64,"SE",0.89,0,0,6,12,1021,"moderate",16179,4
"11263",2014-04-19,6,2,59,"SE",1.78,0,0,5,12,1022,"moderate",16179,4
"11264",2014-04-19,7,2,59,"SE",3.57,0,0,4,13,1022,"moderate",16179,4
"11265",2014-04-19,8,2,72,"SE",5.36,0,0,4,13,1022,"moderate",16179,4
"11266",2014-04-19,9,2,69,"SE",7.15,0,0,4,14,1022,"moderate",16179,4
"11267",2014-04-19,10,2,69,"SE",8.94,0,1,4,14,1022,"moderate",16179,4
"11268",2014-04-19,11,2,56,"SE",13.86,0,2,-1,15,1022,"moderate",16179,4
"11269",2014-04-19,12,2,44,"SE",16.99,0,3,-2,14,1022,"good",16179,4
"11270",2014-04-19,13,2,48,"SE",18.78,0,4,1,14,1022,"good",16179,4
"11271",2014-04-19,14,2,40,"SE",23.7,0,0,3,14,1021,"good",16179,4
"11272",2014-04-19,15,2,46,"SE",28.62,0,1,4,13,1020,"good",16179,4
"11273",2014-04-19,16,2,55,"SE",34.43,0,2,4,14,1019,"moderate",16179,4
"11274",2014-04-19,17,2,57,"SE",38.45,0,0,3,14,1019,"moderate",16179,4
"11275",2014-04-19,18,2,52,"SE",42.47,0,0,3,14,1018,"moderate",16179,4
"11276",2014-04-19,19,2,55,"SE",45.6,0,0,4,12,1018,"moderate",16179,4
"11277",2014-04-19,20,2,59,"SE",48.73,0,0,4,11,1018,"moderate",16179,4
"11278",2014-04-19,21,2,67,"SE",50.52,0,0,5,11,1019,"moderate",16179,4
"11279",2014-04-19,22,2,72,"cv",0.89,0,0,5,9,1019,"moderate",16179,2
"11280",2014-04-19,23,2,78,"SE",1.79,0,0,5,9,1019,"moderate",16179,4
"11281",2014-04-20,0,2,95,"cv",0.89,0,0,5,8,1019,"moderate",16180,2
"11282",2014-04-20,1,2,105,"NE",0.89,0,0,6,8,1019,"unhealthy",16180,3
"11283",2014-04-20,2,2,112,"NE",1.78,0,0,5,8,1018,"unhealthy",16180,3
"11284",2014-04-20,3,2,128,"cv",0.89,0,0,5,7,1018,"unhealthy",16180,2
"11285",2014-04-20,4,2,127,"cv",1.78,0,0,5,7,1018,"unhealthy",16180,2
"11286",2014-04-20,5,2,128,"NW",1.79,0,0,3,5,1018,"unhealthy",16180,1
"11287",2014-04-20,6,2,121,"NW",4.92,0,0,4,6,1018,"unhealthy",16180,1
"11288",2014-04-20,7,2,84,"NW",8.94,0,0,5,9,1018,"moderate",16180,1
"11289",2014-04-20,8,2,87,"NW",12.07,0,0,5,13,1018,"moderate",16180,1
"11290",2014-04-20,9,2,64,"NW",15.2,0,0,4,15,1018,"moderate",16180,1
"11291",2014-04-20,10,2,52,"NW",16.99,0,0,2,16,1018,"moderate",16180,1
"11292",2014-04-20,11,2,30,"NW",20.12,0,0,0,17,1018,"good",16180,1
"11293",2014-04-20,12,2,23,"NW",21.91,0,0,-1,19,1017,"good",16180,1
"11294",2014-04-20,13,2,22,"SE",3.13,0,0,-2,20,1016,"good",16180,4
"11295",2014-04-20,14,2,17,"cv",3.13,0,0,-1,22,1015,"good",16180,2
"11296",2014-04-20,15,2,22,"NW",4.92,0,0,-2,22,1014,"good",16180,1
"11297",2014-04-20,16,2,33,"SE",4.02,0,0,-2,22,1013,"good",16180,4
"11298",2014-04-20,17,2,43,"SE",8.94,0,0,-1,22,1013,"good",16180,4
"11299",2014-04-20,18,2,49,"SE",13.86,0,0,2,20,1013,"good",16180,4
"11300",2014-04-20,19,2,56,"SE",17.88,0,0,2,19,1013,"moderate",16180,4
"11301",2014-04-20,20,2,59,"SE",21.9,0,0,3,19,1014,"moderate",16180,4
"11302",2014-04-20,21,2,69,"SE",25.92,0,0,4,19,1015,"moderate",16180,4
"11303",2014-04-20,22,2,59,"SE",29.94,0,0,5,18,1015,"moderate",16180,4
"11304",2014-04-20,23,2,72,"NE",1.79,0,0,5,14,1016,"moderate",16180,3
"11305",2014-04-21,0,2,76,"NW",1.79,0,0,3,11,1016,"moderate",16181,1
"11306",2014-04-21,1,2,90,"cv",0.45,0,0,5,10,1016,"moderate",16181,2
